2025-12-14,allenai/Olmo-3-32B-Think,baseline,57,False,350.04429292678833,5,5,"[[1], [1], [1, 2, 3, 4], [1], [1], [1, 2, 3, 4, 5]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,58,False,1035.392438173294,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2, 3], [1, 2], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,59,True,133.49942898750305,4,2,"[[1], [1], [1], [1], [1, 2]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,60,True,952.4391293525696,15,1,"[[1], [1], [1, 2], [1], [1], [1], [1, 2], [1, 2], [1, 2], [1], [1], [1], [1], [1, 2, 3], [1, 2], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,61,True,210.1498441696167,5,1,"[[1], [1], [1], [1], [1, 2], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,62,False,702.7001600265503,10,5,"[[1], [1], [1, 2], [1, 2], [1], [1], [1], [1], [1], [1, 2], [1, 2, 3, 4, 5]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,63,True,215.84469938278198,8,1,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,64,True,619.9620878696442,8,4,"[[1], [1], [1], [1], [1, 2], [1], [1], [1], [1, 2, 3, 4]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,65,False,1746.291097164154,19,3,"[[1], [1, 2], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1, 2, 3, 4, 5], [1, 2, 3, 4], [1, 2, 3, 4], [1, 2, 3]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,66,False,1287.1084606647491,19,2,"[[1], [1, 2, 3, 4, 5], [1, 2], [1], [1, 2], [1], [1], [1], [1], [1, 2, 3, 4, 5], [1], [1], [1], [1], [1, 2, 3, 4], [1], [1], [1], [1, 2], [1, 2]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,67,False,1340.7248594760895,19,1,"[[1], [1, 2], [1], [1], [1], [1], [1, 2, 3, 4], [1], [1], [1], [1], [1], [1, 2, 3], [1], [1], [1], [1], [1], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,68,False,961.4627680778503,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1], [1, 2, 3], [1], [1, 2], [1, 2], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,70,False,964.1339781284332,19,5,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1], [1], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,71,False,514.4097454547882,8,5,"[[1], [1], [1], [1], [1], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,72,True,672.9541122913361,11,1,"[[1], [1], [1], [1], [1, 2, 3, 4, 5], [1], [1], [1], [1], [1], [1], [1]]"
2025-12-14,allenai/Olmo-3-32B-Think,baseline,73,True,147.41255116462708,4,2,"[[1, 2], [1], [1], [1], [1, 2]]"
